Symbol,Name,Market Cap,Country,Volume,Sector,Industry
SHOO,Steven Madden Ltd. Common Stock,3978489400,United States,369794,Consumer Non-Durables,Shoe Manufacturing
SHYF,The Shyft Group Inc. Common Stock,1816026357,United States,84274,Capital Goods,Auto Manufacturing
SIBN,SI-BONE Inc. Common Stock,704624929,United States,372175,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SIEB,Siebert Financial Corp. Common Stock,91313445,United States,33573,Finance,Investment Bankers/Brokers/Service
SIEN,Sientra Inc. Common Stock,254576397,United States,240442,Health Care,Medical Electronics
SIFY,Sify Technologies Limited American Depositary Shares,659701810,India,169046,Consumer Services,Telecommunications Equipment
SIGA,SIGA Technologies Inc. Common Stock,657411537,United States,337042,Health Care,Biotechnology: Pharmaceutical Preparations
SIGI,Selective Insurance Group Inc. Common Stock,4913295280,United States,123795,Finance,Property-Casualty Insurers
SILC,Silicom Ltd Ordinary Shares,306783021,Israel,8683,Technology,Computer Manufacturing
SILK,Silk Road Medical Inc. Common Stock,1592672107,United States,250247,Health Care,Medical/Dental Instruments
SIMO,Silicon Motion Technology Corporation American Depositary Shares,2484226844,Taiwan,102318,Technology,Semiconductors
SINO,Sino-Global Shipping America Ltd. Common Stock,55401748,United States,128189,Transportation,Oil Refining/Marketing
SINT,SiNtx Technologies Inc. Common Stock,22508600,United States,1851214,Health Care,Industrial Specialties
SIOX,Sio Gene Therapies Inc. Common Stock,120521502,United Kingdom,320835,Health Care,Biotechnology: Pharmaceutical Preparations
SIRI,Sirius XM Holdings Inc. Common Stock,24836856647,United States,12680633,Consumer Services,Broadcasting
SISI,Shineco Inc. Common Stock,28517843,China,21464,Consumer Durables,Specialty Chemicals
SITM,SiTime Corporation Common Stock,6136607614,United States,542571,Technology,Semiconductors
SIVB,SVB Financial Group Common Stock,43455079406,United States,233515,Finance,Major Banks
SJ,Scienjoy Holding Corporation Class A Ordinary Shares ,183525614,China,90814,Technology,EDP Services
SKIN,The Beauty Health Company Class A Common Stock,4278194820,United States,1206224,Consumer Non-Durables,Package Goods/Cosmetics
SKYA,Skydeck Acquisition Corp. Class A Ordinary Shares,270978890,United States,24350,Finance,Business Services
SKYT,SkyWater Technology Inc. Common Stock,766742755,United States,240647,Technology,Semiconductors
SKYW,SkyWest Inc. Common Stock,2228303994,United States,118335,Transportation,Air Freight/Delivery Services
SLAB,Silicon Laboratories Inc. Common Stock,7947831641,United States,352662,Technology,Semiconductors
SLAM,Slam Corp. Class A Ordinary Share,699343750,United States,125889,Finance,Business Services
SLCR,Silver Crest Acquisition Corporation Class A Ordinary Share,426506250,China,1573,Finance,Business Services
SLDB,Solid Biosciences Inc. Common Stock,226105980,United States,2161723,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SLGC,SomaLogic Inc. Class A Common Stock,2239295301,United States,485035,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SLGG,Super League Gaming Inc. Common Stock,51718508,United States,260946,Consumer Services,Publishing
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,193737790,Israel,15214,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,4667040380,United States,366549,Consumer Durables,Containers/Packaging
SLHG,Skylight Health Group Inc. Ordinary Shares,67305584,Canada,33235,Miscellaneous,Other Consumer Services
SLM,SLM Corporation Common Stock,5423782030,United States,1168914,Finance,Finance: Consumer Services
SLN,Silence Therapeutics Plc American Depository Share,654829891,United Kingdom,41522,Health Care,Biotechnology: Pharmaceutical Preparations
SLNG,Stabilis Solutions Inc. Common Stock,106324521,United States,65730,Public Utilities,Oil/Gas Transmission
SLNH,Soluna Holdings Inc. Common Stock,176043739,United States,112889,Capital Goods,Industrial Machinery/Components
SLNO,Soleno Therapeutics Inc. Common Stock,53230927,United States,446933,Health Care,Biotechnology: Pharmaceutical Preparations
SLP,Simulations Plus Inc. Common Stock,1028339323,United States,121161,Technology,Computer Software: Prepackaged Software
SLRC,SLR Investment Corp. Common Stock,817746983,United States,105177,Finance,Finance/Investors Services
SLRX,Salarius Pharmaceuticals Inc. Common Stock,31558403,United States,284584,Health Care,Biotechnology: Pharmaceutical Preparations
SLS,SELLAS Life Sciences Group Inc. Common Stock,111198794,United States,79348,Health Care,Biotechnology: Pharmaceutical Preparations
SMAP,SportsMap Tech Acquisition Corp. Common Stock,148694000,United States,205107,Finance,Business Services
SMBC,Southern Missouri Bancorp Inc. Common Stock,498533024,United States,7914,Finance,Banks
SMBK,SmartFinancial Inc. Common Stock,463233346,United States,8357,Finance,Major Banks
SMCI,Super Micro Computer Inc. Common Stock,2143141323,United States,107923,Technology,Computer Manufacturing
SMED,Sharps Compliance Corp. Common Stock,148834349,United States,63795,Public Utilities,Environmental Services
SMFR,Sema4 Holdings Corp. Class A Common Stock,1630926807,United States,882928,Technology,Retail: Computer Software & Peripheral Equipment
SMID,Smith-Midland Corporation Common Stock,164927865,United States,29191,Capital Goods,Building Materials
SMIT,Schmitt Industries Inc. Common Stock,25399814,United States,74115,Capital Goods,Industrial Machinery/Components
SMLR,Semler Scientific Inc. Common Stock,655362522,United States,17341,Health Care,Medical/Dental Instruments
SMMF,Summit Financial Group Inc. Common Stock,356676267,United States,3342,Finance,Major Banks
SMMT,Summit Therapeutics Inc. Common Stock ,446356643,United Kingdom,62392,Consumer Durables,Specialty Chemicals
SMPL,The Simply Good Foods Company Common Stock,3801772863,United States,187475,Consumer Non-Durables,Packaged Foods
SMSI,Smith Micro Software Inc. Common Stock,317570343,United States,387573,Technology,Computer Software: Prepackaged Software
SMTC,Semtech Corporation Common Stock,5764152287,United States,189629,Technology,Semiconductors
SMTI,Sanara MedTech Inc. Common Stock,221329276,United States,48673,Health Care,Medical/Dental Instruments
SNAX,Stryve Foods Inc. Class A Common Stock,34019709,United States,293464,Consumer Non-Durables,Specialty Foods
SNBR,Sleep Number Corporation Common Stock,1851165780,United States,222809,Consumer Durables,Home Furnishings
SNCE,Science 37 Holdings Inc. Common Stock,98711428,United States,224507,Technology,Computer Software: Prepackaged Software
SNCR,Synchronoss Technologies Inc. Common Stock,242937393,United States,162132,Technology,EDP Services
SNCY,Sun Country Airlines Holdings Inc. Common Stock,1648281862,United States,209930,Transportation,Air Freight/Delivery Services
SND,Smart Sand Inc. Common Stock,89173234,United States,61722,Energy,Metal Fabrications
SNDX,Syndax Pharmaceuticals Inc. Common Stock,831269430,United States,521997,Health Care,Biotechnology: Pharmaceutical Preparations
SNES,SenesTech Inc. Common Stock,16235686,United States,168447,Basic Industries,Multi-Sector Companies
SNEX,StoneX Group Inc. Common Stock,1368138547,United States,23633,Finance,Investment Bankers/Brokers/Service
SNFCA,Security National Financial Corporation Class A Common Stock,181971657,United States,4976,Finance,Finance: Consumer Services
SNGX,Soligenix Inc. Common Stock,37295604,United States,815239,Health Care,Biotechnology: Pharmaceutical Preparations
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,16510602,United States,93889,Health Care,Biotechnology: Pharmaceutical Preparations
SNPO,Snap One Holdings Corp. Common Stock,1620236085,United States,65132,Consumer Services,Electronics Distribution
SNPS,Synopsys Inc. Common Stock,53255486724,United States,753716,Technology,EDP Services
SNPX,Synaptogenix Inc. Common Stock,65943783,United States,87095,Consumer Durables,Specialty Chemicals
SNSE,Sensei Biotherapeutics Inc. Common Stock,253035768,United States,22431,Health Care,Biotechnology: Pharmaceutical Preparations
SNT,Senstar Technologies Ltd. Ordinary Shares,80473787,Israel,134209,Capital Goods,Telecommunications Equipment
SNY,Sanofi ADS,1.23E+11,France,1826039,Health Care,Biotechnology: Pharmaceutical Preparations
SOFI,SoFi Technologies Inc. Common Stock  ,14868264443,United States,28697014,Finance,Diversified Financial Services
SOFIW,SoFi Technologies Inc. Warrants,202218750,United States,261798,Finance,Diversified Financial Services
SOHO,Sotherly Hotels Inc. Common Stock,40958997,United States,20655,Consumer Services,Real Estate Investment Trusts
SOHU,Sohu.com Limited American Depositary Shares,677247945,China,127847,Technology,EDP Services
SOLO,Electrameccanica Vehicles Corp. Ltd. Common Stock,205188765,Canada,2809419,Capital Goods,Auto Parts:O.E.M.
SOLY,Soliton Inc. Common Stock,454823217,United States,97254,Health Care,Medical/Dental Instruments
SONM,Sonim Technologies Inc. Common Stock,25063617,United States,460813,Capital Goods,Telecommunications Equipment
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,35163530,United States,2761725,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SONO,Sonos Inc. Common Stock,4038515544,United States,1849041,Consumer Services,Consumer Electronics/Video Chains
SOPA,Society Pass Incorporated Common Stock,249524852,United States,9748604,Technology,EDP Services
SOTK,Sono-Tek Corporation Common Stock,92637073,United States,22576,Capital Goods,Industrial Machinery/Components
SOVO,Sovos Brands Inc. Common Stock,1442763422,United States,393302,Consumer Non-Durables,Specialty Foods
SP,SP Plus Corporation Common Stock,719908784,United States,53277,Miscellaneous,Other Consumer Services
SPCB,SuperCom Ltd. Ordinary Shares (Israel),11706337,Israel,309391,Technology,Semiconductors
SPFI,South Plains Financial Inc. Common Stock,482620779,United States,22002,Finance,Major Banks
SPI,SPI Energy Co. Ltd. Ordinary Shares,132917266,China,594676,Technology,Semiconductors
SPKB,Silver Spike Acquisition Corp II Class A Ordinary Shares,352187500,United States,7179,Finance,Business Services
SPLK,Splunk Inc. Common Stock,20204533456,United States,2617725,Technology,Computer Software: Prepackaged Software
SPNE,SeaSpine Holdings Corporation Common Stock,534965301,United States,91702,Health Care,Medical Specialities
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2011017388,Curacao,55843,Technology,Computer Software: Prepackaged Software
SPOK,Spok Holdings Inc. Common Stock,188190604,United States,39362,Technology,Retail: Computer Software & Peripheral Equipment
SPPI,Spectrum Pharmaceuticals Inc.Common Stock,288563160,United States,24618463,Health Care,Biotechnology: Pharmaceutical Preparations
SPRB,Spruce Biosciences Inc. Common Stock,65696649,United States,351645,Consumer Durables,Specialty Chemicals
SPRO,Spero Therapeutics Inc. Common Stock,516854636,United States,65409,Health Care,Biotechnology: Pharmaceutical Preparations
SPSC,SPS Commerce Inc. Common Stock,5211577729,United States,85760,Technology,EDP Services
SPT,Sprout Social Inc Class A Common Stock,5989230245,United States,452000,Technology,EDP Services
SPTN,SpartanNash Company Common Stock,898968394,United States,174403,Consumer Non-Durables,Food Distributors
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,757235294,United States,375029,Consumer Services,Other Specialty Stores
SPWR,SunPower Corporation Common Stock,5193106304,United States,1662900,Technology,Semiconductors
SQFT,Presidio Property Trust Inc. Class A Common Stock,44122483,United States,116451,Consumer Services,Real Estate Investment Trusts
SQL,SeqLL Inc. Common stock,32330951,United States,719815,Health Care,Medical Specialities
SRAX,SRAX Inc. Class A Common Stock,133098573,United States,61416,Technology,Advertising
SRCE,1st Source Corporation Common Stock,1238140823,United States,15253,Finance,Major Banks
SRCL,Stericycle Inc. Common Stock,5587109059,United States,365270,Public Utilities,Environmental Services
SRDX,Surmodics Inc. Common Stock,663775200,United States,25126,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SREV,ServiceSource International Inc. Common Stock,106992881,United States,107059,Technology,Retail: Computer Software & Peripheral Equipment
SRGA,Surgalign Holdings Inc. Common Stock,115272228,United States,1998520,Health Care,Industrial Specialties
SRNE,Sorrento Therapeutics Inc.  Common Stock,1828824660,United States,3830015,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),7051488820,United States,415311,Health Care,Biotechnology: Pharmaceutical Preparations
SRRA,Sierra Oncology Inc. Common Stock,346265920,Canada,19162,Health Care,Biotechnology: Pharmaceutical Preparations
SRRK,Scholar Rock Holding Corporation Common Stock,955994462,United States,125425,Health Care,Biotechnology: Pharmaceutical Preparations
SRSA,Sarissa Capital Acquisition Corp. Class A Ordinary Shares,246750000,United States,101,Finance,Business Services
SRTS,Sensus Healthcare Inc. Common Stock,103027099,United States,391449,Health Care,Medical/Dental Instruments
SRZN,Surrozen Inc. Common Stock,325754885,United States,22612,Consumer Durables,Specialty Chemicals
SSB,SouthState Corporation Common Stock,5742692533,United States,189003,Finance,Major Banks
SSBI,Summit State Bank Common Stock,105284954,United States,15149,Finance,Major Banks
SSBK,Southern States Bancshares Inc. Common Stock,176651997,United States,1700,Finance,Commercial Banks
SSKN,Strata Skin Sciences Inc. Common Stock,51890665,United States,12972,Health Care,Medical/Dental Instruments
SSNC,SS&C Technologies Holdings Inc. Common Stock,20316121704,United States,989190,Technology,EDP Services
SSNT,SilverSun Technologies Inc. Common Stock,22911469,United States,79600,Technology,Computer Software: Prepackaged Software
